targetId,strataId,cohortId,cohortType,name
131,105,131001052,TwoS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent malignant neoplasm excluding non-melanoma skin cancer
132,105,132001052,TwoS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent malignant neoplasm excluding non-melanoma skin cancer
133,105,133001052,TwoS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent malignant neoplasm excluding non-melanoma skin cancer
134,105,134001052,TwoS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent malignant neoplasm excluding non-melanoma skin cancer
135,105,135001052,TwoS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent malignant neoplasm excluding non-melanoma skin cancer
136,105,136001052,TwoS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent malignant neoplasm excluding non-melanoma skin cancer
137,105,137001052,TwoS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent malignant neoplasm excluding non-melanoma skin cancer
138,105,138001052,TwoS,Persons hospitalized with a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent malignant neoplasm excluding non-melanoma skin cancer
139,105,139001052,TwoS,Persons hospitalized with a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent malignant neoplasm excluding non-melanoma skin cancer
140,105,140001052,TwoS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent malignant neoplasm excluding non-melanoma skin cancer
141,105,141001052,TwoS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent malignant neoplasm excluding non-melanoma skin cancer
111,106,111001062,TwoS,Persons with Influenza diagnosis or positive test 2017-2018 with at least 365d prior observation without  with  Prevalent Human immunodeficiency virus infection
112,106,112001062,TwoS,Persons with Influenza diagnosis or positive test 2017-2018 with no required prior observation without  with  Prevalent Human immunodeficiency virus infection
113,106,113001062,TwoS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with at least 365d prior observation without  with  Prevalent Human immunodeficiency virus infection
114,106,114001062,TwoS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with no required prior observation without  with  Prevalent Human immunodeficiency virus infection
115,106,115001062,TwoS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with at least 365d prior observation without  with  Prevalent Human immunodeficiency virus infection
116,106,116001062,TwoS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with no required prior observation without  with  Prevalent Human immunodeficiency virus infection
126,106,126001062,TwoS,Persons tested for SARS-CoV-2 with at least 365d prior observation without  with  Prevalent Human immunodeficiency virus infection
127,106,127001062,TwoS,Persons tested for SARS-CoV-2 with no required prior observation without  with  Prevalent Human immunodeficiency virus infection
128,106,128001062,TwoS,Persons tested positive for SARS-CoV-2 with at least 365d prior observation without  with  Prevalent Human immunodeficiency virus infection
129,106,129001062,TwoS,Persons tested positive for SARS-CoV-2 with no required prior observation without  with  Prevalent Human immunodeficiency virus infection
130,106,130001062,TwoS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent Human immunodeficiency virus infection
131,106,131001062,TwoS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent Human immunodeficiency virus infection
132,106,132001062,TwoS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent Human immunodeficiency virus infection
133,106,133001062,TwoS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent Human immunodeficiency virus infection
134,106,134001062,TwoS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent Human immunodeficiency virus infection
135,106,135001062,TwoS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent Human immunodeficiency virus infection
136,106,136001062,TwoS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent Human immunodeficiency virus infection
137,106,137001062,TwoS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent Human immunodeficiency virus infection
138,106,138001062,TwoS,Persons hospitalized with a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent Human immunodeficiency virus infection
139,106,139001062,TwoS,Persons hospitalized with a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent Human immunodeficiency virus infection
140,106,140001062,TwoS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent Human immunodeficiency virus infection
141,106,141001062,TwoS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent Human immunodeficiency virus infection
111,107,111001072,TwoS,Persons with Influenza diagnosis or positive test 2017-2018 with at least 365d prior observation without  with  Prevalent Hepatitis C
112,107,112001072,TwoS,Persons with Influenza diagnosis or positive test 2017-2018 with no required prior observation without  with  Prevalent Hepatitis C
113,107,113001072,TwoS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with at least 365d prior observation without  with  Prevalent Hepatitis C
114,107,114001072,TwoS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with no required prior observation without  with  Prevalent Hepatitis C
115,107,115001072,TwoS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with at least 365d prior observation without  with  Prevalent Hepatitis C
116,107,116001072,TwoS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with no required prior observation without  with  Prevalent Hepatitis C
126,107,126001072,TwoS,Persons tested for SARS-CoV-2 with at least 365d prior observation without  with  Prevalent Hepatitis C
127,107,127001072,TwoS,Persons tested for SARS-CoV-2 with no required prior observation without  with  Prevalent Hepatitis C
128,107,128001072,TwoS,Persons tested positive for SARS-CoV-2 with at least 365d prior observation without  with  Prevalent Hepatitis C
129,107,129001072,TwoS,Persons tested positive for SARS-CoV-2 with no required prior observation without  with  Prevalent Hepatitis C
130,107,130001072,TwoS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent Hepatitis C
131,107,131001072,TwoS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent Hepatitis C
132,107,132001072,TwoS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent Hepatitis C
133,107,133001072,TwoS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent Hepatitis C
134,107,134001072,TwoS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent Hepatitis C
135,107,135001072,TwoS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent Hepatitis C
136,107,136001072,TwoS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent Hepatitis C
137,107,137001072,TwoS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent Hepatitis C
138,107,138001072,TwoS,Persons hospitalized with a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent Hepatitis C
139,107,139001072,TwoS,Persons hospitalized with a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent Hepatitis C
140,107,140001072,TwoS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent Hepatitis C
141,107,141001072,TwoS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent Hepatitis C
111,108,111001082,TwoS,Persons with Influenza diagnosis or positive test 2017-2018 with at least 365d prior observation without  with  Prevalent obesity
112,108,112001082,TwoS,Persons with Influenza diagnosis or positive test 2017-2018 with no required prior observation without  with  Prevalent obesity
113,108,113001082,TwoS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with at least 365d prior observation without  with  Prevalent obesity
114,108,114001082,TwoS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with no required prior observation without  with  Prevalent obesity
115,108,115001082,TwoS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with at least 365d prior observation without  with  Prevalent obesity
116,108,116001082,TwoS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with no required prior observation without  with  Prevalent obesity
126,108,126001082,TwoS,Persons tested for SARS-CoV-2 with at least 365d prior observation without  with  Prevalent obesity
127,108,127001082,TwoS,Persons tested for SARS-CoV-2 with no required prior observation without  with  Prevalent obesity
128,108,128001082,TwoS,Persons tested positive for SARS-CoV-2 with at least 365d prior observation without  with  Prevalent obesity
129,108,129001082,TwoS,Persons tested positive for SARS-CoV-2 with no required prior observation without  with  Prevalent obesity
130,108,130001082,TwoS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent obesity
131,108,131001082,TwoS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent obesity
132,108,132001082,TwoS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent obesity
133,108,133001082,TwoS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent obesity
134,108,134001082,TwoS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent obesity
135,108,135001082,TwoS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent obesity
136,108,136001082,TwoS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent obesity
137,108,137001082,TwoS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent obesity
138,108,138001082,TwoS,Persons hospitalized with a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent obesity
139,108,139001082,TwoS,Persons hospitalized with a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent obesity
140,108,140001082,TwoS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent obesity
141,108,141001082,TwoS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent obesity
111,109,111001092,TwoS,Persons with Influenza diagnosis or positive test 2017-2018 with at least 365d prior observation without  with  Prevalent Dementia
112,109,112001092,TwoS,Persons with Influenza diagnosis or positive test 2017-2018 with no required prior observation without  with  Prevalent Dementia
113,109,113001092,TwoS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with at least 365d prior observation without  with  Prevalent Dementia
114,109,114001092,TwoS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with no required prior observation without  with  Prevalent Dementia
115,109,115001092,TwoS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with at least 365d prior observation without  with  Prevalent Dementia
116,109,116001092,TwoS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with no required prior observation without  with  Prevalent Dementia
126,109,126001092,TwoS,Persons tested for SARS-CoV-2 with at least 365d prior observation without  with  Prevalent Dementia
127,109,127001092,TwoS,Persons tested for SARS-CoV-2 with no required prior observation without  with  Prevalent Dementia
128,109,128001092,TwoS,Persons tested positive for SARS-CoV-2 with at least 365d prior observation without  with  Prevalent Dementia
129,109,129001092,TwoS,Persons tested positive for SARS-CoV-2 with no required prior observation without  with  Prevalent Dementia
130,109,130001092,TwoS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent Dementia
131,109,131001092,TwoS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent Dementia
132,109,132001092,TwoS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent Dementia
133,109,133001092,TwoS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent Dementia
134,109,134001092,TwoS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent Dementia
135,109,135001092,TwoS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent Dementia
136,109,136001092,TwoS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent Dementia
137,109,137001092,TwoS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent Dementia
138,109,138001092,TwoS,Persons hospitalized with a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent Dementia
139,109,139001092,TwoS,Persons hospitalized with a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent Dementia
140,109,140001092,TwoS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent Dementia
141,109,141001092,TwoS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent Dementia
111,117,111001172,TwoS,Persons with Influenza diagnosis or positive test 2017-2018 with at least 365d prior observation without  with  Prevalent tuberculosis
112,117,112001172,TwoS,Persons with Influenza diagnosis or positive test 2017-2018 with no required prior observation without  with  Prevalent tuberculosis
113,117,113001172,TwoS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with at least 365d prior observation without  with  Prevalent tuberculosis
114,117,114001172,TwoS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with no required prior observation without  with  Prevalent tuberculosis
115,117,115001172,TwoS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with at least 365d prior observation without  with  Prevalent tuberculosis
116,117,116001172,TwoS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with no required prior observation without  with  Prevalent tuberculosis
126,117,126001172,TwoS,Persons tested for SARS-CoV-2 with at least 365d prior observation without  with  Prevalent tuberculosis
127,117,127001172,TwoS,Persons tested for SARS-CoV-2 with no required prior observation without  with  Prevalent tuberculosis
128,117,128001172,TwoS,Persons tested positive for SARS-CoV-2 with at least 365d prior observation without  with  Prevalent tuberculosis
129,117,129001172,TwoS,Persons tested positive for SARS-CoV-2 with no required prior observation without  with  Prevalent tuberculosis
130,117,130001172,TwoS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent tuberculosis
131,117,131001172,TwoS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent tuberculosis
132,117,132001172,TwoS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent tuberculosis
133,117,133001172,TwoS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent tuberculosis
134,117,134001172,TwoS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent tuberculosis
135,117,135001172,TwoS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent tuberculosis
136,117,136001172,TwoS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent tuberculosis
137,117,137001172,TwoS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent tuberculosis
138,117,138001172,TwoS,Persons hospitalized with a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent tuberculosis
139,117,139001172,TwoS,Persons hospitalized with a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent tuberculosis
140,117,140001172,TwoS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent tuberculosis
141,117,141001172,TwoS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent tuberculosis
111,118,111001182,TwoS,Persons with Influenza diagnosis or positive test 2017-2018 with at least 365d prior observation without  with  Prevalent Autoimmune condition
112,118,112001182,TwoS,Persons with Influenza diagnosis or positive test 2017-2018 with no required prior observation without  with  Prevalent Autoimmune condition
113,118,113001182,TwoS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with at least 365d prior observation without  with  Prevalent Autoimmune condition
114,118,114001182,TwoS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with no required prior observation without  with  Prevalent Autoimmune condition
115,118,115001182,TwoS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with at least 365d prior observation without  with  Prevalent Autoimmune condition
116,118,116001182,TwoS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with no required prior observation without  with  Prevalent Autoimmune condition
126,118,126001182,TwoS,Persons tested for SARS-CoV-2 with at least 365d prior observation without  with  Prevalent Autoimmune condition
127,118,127001182,TwoS,Persons tested for SARS-CoV-2 with no required prior observation without  with  Prevalent Autoimmune condition
128,118,128001182,TwoS,Persons tested positive for SARS-CoV-2 with at least 365d prior observation without  with  Prevalent Autoimmune condition
129,118,129001182,TwoS,Persons tested positive for SARS-CoV-2 with no required prior observation without  with  Prevalent Autoimmune condition
130,118,130001182,TwoS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent Autoimmune condition
131,118,131001182,TwoS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent Autoimmune condition
132,118,132001182,TwoS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent Autoimmune condition
133,118,133001182,TwoS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent Autoimmune condition
134,118,134001182,TwoS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent Autoimmune condition
135,118,135001182,TwoS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent Autoimmune condition
136,118,136001182,TwoS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent Autoimmune condition
137,118,137001182,TwoS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent Autoimmune condition
138,118,138001182,TwoS,Persons hospitalized with a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent Autoimmune condition
139,118,139001182,TwoS,Persons hospitalized with a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent Autoimmune condition
140,118,140001182,TwoS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent Autoimmune condition
141,118,141001182,TwoS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent Autoimmune condition
111,119,111001192,TwoS,Persons with Influenza diagnosis or positive test 2017-2018 with at least 365d prior observation without  with  Prevalent chronic obstructive pulmonary disease (COPD) without asthma
112,119,112001192,TwoS,Persons with Influenza diagnosis or positive test 2017-2018 with no required prior observation without  with  Prevalent chronic obstructive pulmonary disease (COPD) without asthma
113,119,113001192,TwoS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with at least 365d prior observation without  with  Prevalent chronic obstructive pulmonary disease (COPD) without asthma
114,119,114001192,TwoS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with no required prior observation without  with  Prevalent chronic obstructive pulmonary disease (COPD) without asthma
115,119,115001192,TwoS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with at least 365d prior observation without  with  Prevalent chronic obstructive pulmonary disease (COPD) without asthma
116,119,116001192,TwoS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with no required prior observation without  with  Prevalent chronic obstructive pulmonary disease (COPD) without asthma
126,119,126001192,TwoS,Persons tested for SARS-CoV-2 with at least 365d prior observation without  with  Prevalent chronic obstructive pulmonary disease (COPD) without asthma
127,119,127001192,TwoS,Persons tested for SARS-CoV-2 with no required prior observation without  with  Prevalent chronic obstructive pulmonary disease (COPD) without asthma
128,119,128001192,TwoS,Persons tested positive for SARS-CoV-2 with at least 365d prior observation without  with  Prevalent chronic obstructive pulmonary disease (COPD) without asthma
129,119,129001192,TwoS,Persons tested positive for SARS-CoV-2 with no required prior observation without  with  Prevalent chronic obstructive pulmonary disease (COPD) without asthma
130,119,130001192,TwoS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent chronic obstructive pulmonary disease (COPD) without asthma
131,119,131001192,TwoS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent chronic obstructive pulmonary disease (COPD) without asthma
132,119,132001192,TwoS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent chronic obstructive pulmonary disease (COPD) without asthma
133,119,133001192,TwoS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent chronic obstructive pulmonary disease (COPD) without asthma
134,119,134001192,TwoS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent chronic obstructive pulmonary disease (COPD) without asthma
135,119,135001192,TwoS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent chronic obstructive pulmonary disease (COPD) without asthma
136,119,136001192,TwoS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent chronic obstructive pulmonary disease (COPD) without asthma
137,119,137001192,TwoS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent chronic obstructive pulmonary disease (COPD) without asthma
138,119,138001192,TwoS,Persons hospitalized with a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent chronic obstructive pulmonary disease (COPD) without asthma
139,119,139001192,TwoS,Persons hospitalized with a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent chronic obstructive pulmonary disease (COPD) without asthma
140,119,140001192,TwoS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent chronic obstructive pulmonary disease (COPD) without asthma
141,119,141001192,TwoS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent chronic obstructive pulmonary disease (COPD) without asthma
111,120,111001202,TwoS,Persons with Influenza diagnosis or positive test 2017-2018 with at least 365d prior observation without  with  Prevalent Asthma without COPD
112,120,112001202,TwoS,Persons with Influenza diagnosis or positive test 2017-2018 with no required prior observation without  with  Prevalent Asthma without COPD
113,120,113001202,TwoS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with at least 365d prior observation without  with  Prevalent Asthma without COPD
114,120,114001202,TwoS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with no required prior observation without  with  Prevalent Asthma without COPD
115,120,115001202,TwoS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with at least 365d prior observation without  with  Prevalent Asthma without COPD
116,120,116001202,TwoS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with no required prior observation without  with  Prevalent Asthma without COPD
126,120,126001202,TwoS,Persons tested for SARS-CoV-2 with at least 365d prior observation without  with  Prevalent Asthma without COPD
127,120,127001202,TwoS,Persons tested for SARS-CoV-2 with no required prior observation without  with  Prevalent Asthma without COPD
128,120,128001202,TwoS,Persons tested positive for SARS-CoV-2 with at least 365d prior observation without  with  Prevalent Asthma without COPD
129,120,129001202,TwoS,Persons tested positive for SARS-CoV-2 with no required prior observation without  with  Prevalent Asthma without COPD
130,120,130001202,TwoS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent Asthma without COPD
131,120,131001202,TwoS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent Asthma without COPD
132,120,132001202,TwoS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent Asthma without COPD
133,120,133001202,TwoS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent Asthma without COPD
134,120,134001202,TwoS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent Asthma without COPD
135,120,135001202,TwoS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent Asthma without COPD
136,120,136001202,TwoS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent Asthma without COPD
137,120,137001202,TwoS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent Asthma without COPD
138,120,138001202,TwoS,Persons hospitalized with a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent Asthma without COPD
139,120,139001202,TwoS,Persons hospitalized with a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent Asthma without COPD
140,120,140001202,TwoS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with at least 365d prior observation without  with  Prevalent Asthma without COPD
141,120,141001202,TwoS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with no required prior observation without  with  Prevalent Asthma without COPD
111,125,111001252,TwoS,Persons with Influenza diagnosis or positive test 2017-2018 with at least 365d prior observation without  with  Prevalent pre-existing condition of COVID risk factor
112,125,112001252,TwoS,Persons with Influenza diagnosis or positive test 2017-2018 with no required prior observation without  with  Prevalent pre-existing condition of COVID risk factor
113,125,113001252,TwoS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with at least 365d prior observation without  with  Prevalent pre-existing condition of COVID risk factor
114,125,114001252,TwoS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with no required prior observation without  with  Prevalent pre-existing condition of COVID risk factor
115,125,115001252,TwoS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with at least 365d prior observation without  with  Prevalent pre-existing condition of COVID risk factor
116,125,116001252,TwoS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with no required prior observation without  with  Prevalent pre-existing condition of COVID risk factor
126,125,126001252,TwoS,Persons tested for SARS-CoV-2 with at least 365d prior observation without  with  Prevalent pre-existing condition of COVID risk factor
127,125,127001252,TwoS,Persons tested for SARS-CoV-2 with no required prior observation without  with  Prevalent pre-existing condition of COVID risk factor
128,125,128001252,TwoS,Persons tested positive for SARS-CoV-2 with at least 365d prior observation without  with  Prevalent pre-existing condition of COVID risk factor
129,125,129001252,TwoS,Persons tested positive for SARS-CoV-2 with no required prior observation without  with  Prevalent pre-existing condition of COVID risk factor
